Record ID (System);Nav Customer No;Company name;Legal Name 1;Customer Status;Priority Customer;Solution hosted Air Support;Country;Country.Region;Country.Sub Region;VAT-Free;Invoice Type;Operator;Region + Tier;Invoicing every;Tails – PPS;Tails – OC-FW, Terr;Tails – OC-FW, SAT;Tails - OC-NOTAM;Tails - Last changed;Tails - Last changed by;OC Only;Blocked;Termination received;Termination as per;Churn Reported Date;Churn SaaS-method;Churn value;Avoidable/Un-avoidable;Churn reason;Closed, last invoice date;Value DKK last Invoice;Customer Since;Integrator;Current FPL System;FPL Binding date;NDA;NDA changed;NDA Responsible;Rolling Contract;Cancel Terms;Price Group;Price escalation %;Created (System);Supplier;Sales Responsible;EU Air Safety List;Binding Date FW;Blocked Date;Blocked by;Blocked Reason;Blocker
2178;;Orion Airways;Orion Airways;PotCust;;;Cyprus - C1 - Asia;Asia;Middle East;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Jepp Jetplanner;;;;;;;;0,00;2020-10-03 10:02;;Oliver Williams;;;;;;
2179;COM12174;Alliance Executive Jets Ltd, Orion (Malta) Ltd.;Alliance Executive Jets Ltd.;PotCust;;;Malta - MT - Europe;Europe;Europe Southern;;Standard;GA-BA;;1 month;0,00;0,00;0,00;0;;;;All;;;;;0,00;;;;  ;2013-09-01;;Startup;;;;;;;;0,00;2020-10-03 10:02;;;;;2020-12-02;Customer;Moved all activities to Alliance Flight Support, no need for own account anymore.;MB
2180;COM12833;Orion-X Ltd;Orion-X Ltd;Quarantine;;;Russian Federation - RU - Europe;Europe;Europe Eastern;;Standard;GA-BA;;1 month;0,00;0,00;0,00;0;;;;All;;;;;0,00;;;;  ;2015-04-01;;PPS;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;2022-03-09;Air Support;Discontinue of service - Russia;TRL
2183;;Osprey Flight Solutions;Osprey Risk Assessment;NonCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;●;;;;;;;;;0,00;2020-10-03 10:02;;;;;;;;
2184;COM12489;OYONNAIR;OYONNAIR;Customer;3;●;France - FR - Europe;Europe;Europe Western;;Standard;GA-BA;EUR4;1 month;13,00;0,00;0,00;0;2026-06-03;Lene Villumsen;;;;;;;0,00;;;;  ;2013-03-01;;PPS;;;;;1M;20D;2012-2016;8,00;2020-10-03 10:02;;Matias Magnasco;;;;;;
2185;COM13576;Pacific Coastal Airlines;Pacific Coastal Airlines;PotCust;;;Canada - CA - Americas;Americas;America, Northern;;;AIRL;AME4;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;SkyPlan;;;;;;;;0,00;2020-10-03 10:02;;Kevin Horne;;;;;;
2187;COM11155;ProAir Aviation GmbH;ProAir Aviation GmbH;Customer;1;;Germany - DE - Europe;Europe;Europe Western;;Standard;GA-BA;EUR3;1 month;36,00;0,00;0,00;0;2026-05-04;Bjarne Krog;;;;;;;0,00;;;;  ;1998-01-01;;PPS;;;;;1M;20D;2012-2016;8,00;2020-10-03 10:02;;Sean McLean;;;2023-12-18;;;cm
2189;;Pan Air;Pan Air;NonCust;;;;;;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Navblue Navtech;;;;;;;;0,00;2020-10-03 10:02;;;;;;;;
2190;COM11622;Panaviatic Ltd;Panaviatic Ltd;Customer;3;;Estonia - EE - Europe;Europe;Europe Northern;;Standard;GA-BA;EUR5;1 month;3,00;0,00;0,00;0;2026-05-04;Bjarne Krog;;;;;;;0,00;;;;  ;2012-08-01;;PPS;;;;;1M;20D;2012-2016;8,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2191;;Panisa Airlines S.A;Panisa Airlines S.A;PotCust;;;Greece - GR - Europe;Europe;Europe Southern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;None;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2192;COM11411;Papier-Mettler KG;Papier-Mettler KG;PotCust;;;Germany - DE - Europe;Europe;Europe Western;;Standard;GA-BA;EUR5;1 month;0,00;0,00;0,00;0;;;;All;2025-01-07;2025-01-01;2025-01-31;2025-03-01;50.516,00;Avoidable;due to some reorganisation at flight department, and Route Generation;2025-02-28; 4 509;2007-08-01;;PPS;;;;;1M;20D;2012-2016;8,00;2020-10-03 10:02;;Lasse Nilsson;;;2025-03-03;Customer;due to some reorganisation at flight department, and Route Generation;TRL
2193;COM13643;Paradox Jets Ltd;Paradox Jets Ltd;PotCust;;;Bulgaria - BG - Europe;Europe;Europe Eastern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;EuroFPL;;;;;;;;0,00;2020-10-03 10:02;;Anette Asklev;;;;;;
2194;;Pars Air;Pars Air;NonCust;;;Iran (Islamic Republic of) - IR - Asia;Asia;Middle East;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Customer Confidential;;;;;;;;0,00;2020-10-03 10:02;;Oliver Williams;;;;;;
2195;COM12767;Petroleum Air Services (PAS);Petroleum Air Services;Customer;3;;Egypt - EG - Africa;Africa;Africa Northern;;Standard;AIRL;AFR4;1 month;8,00;0,00;0,00;0;2025-10-20;Lene Villumsen;;;;;;;0,00;;;;  ;2020-03-01;;PPS;2027-05-31;;;;Continues untill notice;6M;2018-2019;8,00;2020-10-03 10:02;;Matias Magnasco;;;;;;
2196;;Pascan Aviation;PASCAN AVIATION;PotCust;;;Canada - CA - Americas;Americas;America, Northern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2197;COM13084;Voepass - Linhas Aéreas;PASSAREDO TRANSPORTES AÉREOS S.A.;Quarantine;;;Brazil - BR - Americas;Americas;America, Latin and the Caribbean;;Standard;AIRL;AME4;1 month;0,00;0,00;0,00;0;;;;All;2025-04-14;2025-04-30;2025-04-14;2025-04-30;369.720,00;Unavoidable;Grounded by the auth. due to missing SMS and lack of compliance;;  ;2018-10-01;;PPS;;;;;1M;20D;2018-2019;8,00;2020-10-03 10:02;;Oliver Williams;;;2025-05-08;Air Support;Grounded by the auth. due to missing SMS and lack of compliance;TRL
2199;COM13342;Passionair;Passionair;Customer;2;;Ghana - GH - Africa;Africa;Africa Sub-Saharan;;Old;AIRL;AFR5;3 months;4,00;0,00;0,00;0;2025-10-22;Bjarne Krog;;;;;;;0,00;;;;  ;2020-07-01;;PPS;2023-02-02;;;;Continues untill notice;12M;2020-2021;8,00;2020-10-03 10:02;;Matias Magnasco;;;2023-11-29;;;cm
2201;COM11898;PEAK Air GMBH;PEAK Air GMBH;PotCust;;;Germany - DE - Europe;Europe;Europe Western;;Old;GA-BA;EUR5;1 month;0,00;0,00;0,00;0;;;;All;2025-03-27;2025-04-30;2025-03-31;2025-04-30;69.534,00;Avoidable;Outsourcing to existing PPS user.;;  ;2007-07-01;;PPS;;;;;12M;1M;2011 or before;8,00;2020-10-03 10:02;;Matias Magnasco;;;2025-11-04;Customer;Termination received, cleaning up. Out sourcing FPL planning to existing PPS user.;TRL
2202;;PEGASUS AIRLINES;PEGASUS AIRLINES;PotCust;;;Turkey - TR - Asia;Asia;Middle East;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Lufthansa Lido;;;;;;;;0,00;2020-10-03 10:02;;Oliver Williams;;;;;;
2203;;Perimeter Aviation;PERIMETER AVIATION;PotCust;;;Canada - CA - Americas;Americas;America, Northern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Vmo;;;;;;;;0,00;2020-10-03 10:02;;Brett Richard Danks;;;;;;
2204;;PERSONAL AIR TRANSPORT;Personal Air Transport Ltd.;PotCust;;;Malta - MT - Europe;Europe;Europe Southern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;None;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2205;COM11743;PETRO AIR;PETRO AIR;Customer;3;;Libya - LY - Africa;Africa;Africa Northern;;Old;GA-BA;AFR5;6 months;6,00;0,00;0,00;0;2026-07-01;Bjarne Krog;;;;;;;0,00;;;;  ;2013-11-01;;PPS;;;;;1M;20D;2012-2016;8,00;2020-10-03 10:02;;Matias Magnasco;;;;;;
2206;;Pfizer Aviation;Pfizer Aviation;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2020-10-03 10:02;;Brett Richard Danks;;;;;;
2207;;PHARMAFLIGHT;PHARMAFLIGHT;PotCust;;;Hungary - HU - Europe;Europe;Europe Eastern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;None;;;;;;;;0,00;2020-10-03 10:02;;Anette Asklev;;;;;;
2208;COM13455;PHOENIX AVIATION;PHOENIX AVIATION;PotCust;;;Kenya - KE - Africa;Africa;Africa Sub-Saharan;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;ForeFlight;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2211;;Pintomap (Taillog);Pintomap (Taillog);NonCust;;;;;;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;●;;;;;;;;;0,00;2020-10-03 10:02;;;;;;;;
2212;;PIVOT AIRLINES;PIVOT AIRLINES;PotCust;;;Canada - CA - Americas;Americas;America, Northern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Navblue Navtech;;;;;;;;0,00;2020-10-03 10:02;;Brett Richard Danks;;;;;;
2213;COM13054;Plus Ultra Líneas Aéreas S.A.;Plus Ultra Líneas Aéreas S.A.;PotCust;;;Spain - ES - Europe;Europe;Europe Southern;;Standard;AIRL;;1 month;0,00;0,00;0,00;0;;;;All;;;;;0,00;;;;  ;2016-11-01;;;;;;;;;;0,00;2020-10-03 10:02;;Matias Magnasco;;;2021-05-12;Customer;Should have been closed end February 2021;MB
2214;;Pobeda Airlines LLC;Pobeda Airlines LLC;Quarantine;;;Russian Federation - RU - Europe;Europe;Europe Eastern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Jepp Jetplanner;;;;;;;;0,00;2020-10-03 10:02;;Anette Asklev;;;;;;
2215;;Polish Air Force;POLISH AIR FORCE;PotCust;;;Poland - PL - Europe;Europe;Europe Eastern;;;MIL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Arinc Direct;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2216;;Porter Airlines;Porter Airlines;PotCust;;;Canada - CA - Americas;Americas;America, Northern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Navblue Navtech;;;;;;;;0,00;2020-10-03 10:02;;Brett Richard Danks;;;;;;
2225;;PRAGA AVIATION s.r.o.;PRAGA AVIATION s.r.o.;PotCust;;;;;;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2020-10-03 10:02;;;;;;;;
2226;;JSC PREMIER AVIA;JSC PREMIER AVIA;PotCust;;;;;;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;FSP with PPS;;;;;;;;0,00;2020-10-03 10:02;;;;;;;;
2227;COM13527;PREMIER PRIVATE JETS;PREMIER PRIVATE JETS;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Jepp Flitestar;;;;;;;;0,00;2020-10-03 10:02;;Brett Richard Danks;;;;;;
2228;COM12429;Premium Jet AG;Premium Jet AG;PotCust;;;Switzerland - CH - Europe;Europe;Europe Western;;Old;GA-BA;;1 month;0,00;0,00;0,00;0;;;;All;;;2023-02-28;;24.533,00;Unavoidable;No Activity;;  ;2012-10-01;;PPS;;;;;;;;0,00;2020-10-03 10:02;;Matias Magnasco;;;2023-10-02;Customer;Contract terminated;TRL
2229;;Prestbury Two LLP;Prestbury Two LLP;PotCust;;;United Kingdom of Great Britain and Northern Ireland - GB - Europe;Europe;Europe Northern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;RocketRoute;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2230;COM13678;PRIME AVIATION;PRIME AVIATION;Customer;;;United Arab Emirates - AE - Asia;Asia;Middle East;;Standard;AIRL;APAC5;1 month;0,00;0,00;0,00;0;2026-06-02;Lene Villumsen;;;;;;;0,00;;;;  ;2021-10-01;;PPS;2024-09-30;;;;Continues untill notice;3M;2020-2021;8,00;2020-10-03 10:02;;Oliver Williams;;;;;;
2231;;Prime Jet LLC;Prime Jet LLC;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Arinc Direct;;;;;;;;0,00;2020-10-03 10:02;;Brett Richard Danks;;;;;;
2232;COM13547;PRIMEYOU;PRIMEYOU;PotCust;;;Brazil - BR - Americas;Americas;America, Latin and the Caribbean;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2233;COM13611;PRINCE AVIATION;PRINCE AVIATION;PotCust;;;Serbia - RS - Europe;Europe;Europe Southern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;ForeFlight;;;;;;;;0,00;2020-10-03 10:02;;Anette Asklev;;;;;;
2234;;PRIVAJET;PRIVAJET;PotCust;;;Malta - MT - Europe;Europe;Europe Southern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Jepp Jetplanner;;;;;;;;0,00;2020-10-03 10:02;;Sean McLean;;;;;;
2235;;PrivatAir Saudi Arabia Ltd;PrivatAir Saudi Arabia Ltd;PotCust;;;Saudi Arabia - SA - Asia;Asia;Middle East;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Universal;;;;;;;;0,00;2020-10-03 10:02;;Oliver Williams;;;;;;
2240;COM14613;PAL Airlines;PAL Airlines (PROVINCIAL AIRLINES);PotCust;;;Canada - CA - Americas;Americas;America, Northern;;;AIRL;AME4;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Vmo;;;;;;;;0,00;2020-10-03 10:02;;Brett Richard Danks;;;;;;
2241;;PSA Airlines, Inc.;PSA Airlines, Inc.;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Sabre;;;;;;;;0,00;2020-10-03 10:02;;Brett Richard Danks;;;;;;
2242;COM13337;PSI AIR 2007;PSI AIR 2007;PotCust;;;Philippines - PH - Asia;Asia;Asia South-eastern;;Standard;AIRL;;1 month;0,00;0,00;0,00;0;;;;All;;;2023-03-01;;45.869,00;Unavoidable;Missing payment;;  ;2021-03-22;;PPS;2024-03-31;;;;;;;0,00;2020-10-03 10:02;;John Tan;;;2023-06-08;Air Support;No payment, no communication;cm
2243;;PUROLATOR;PUROLATOR;NonCust;;;Canada - CA - Americas;Americas;America, Northern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Navblue Navtech;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2244;COM14003;QATAR AIRWAYS;QATAR AIRWAYS;PotCust;;;Qatar - QA - Asia;Asia;Middle East;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Lufthansa Lido;;;;;;;;0,00;2020-10-03 10:02;;Oliver Williams;;;;;;
2245;COM13867;Qatar Amiri Flight;QATAR EXECUTIVE;PotCust;;;Qatar - QA - Asia;Asia;Middle East;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Lufthansa Lido;;;;;;;;0,00;2020-10-03 10:02;;Oliver Williams;;;;;;
2246;;Q.C.M. Quality Control Management AG;Q.C.M. Quality Control Management AG;NonCust;;;Switzerland - CH - Europe;Europe;Europe Western;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2247;COM13074;QCM Quality Control Management AG;QCM Quality Control Management AG;NonCust;;;Switzerland - CH - Europe;Europe;Europe Western;;Standard;FSP;;1 month;0,00;0,00;0,00;0;;;;All;;2024-01-05;2024-01-01;2024-01-01;0,00;Avoidable;New Company, Peak Aero Solutions, COM14362;;  ;2020-07-02;;PPS;;;;;;;;0,00;2020-10-03 10:02;;Matias Magnasco;;;2024-01-05;Customer;New Company, Peak Aero Solutions, COM14362. All QCM accounts moved to Peak Aero;TRL
2248;;QESHM AIRLINES;QESHM AIRLINES;NonCust;;;Iran (Islamic Republic of) - IR - Asia;Asia;Middle East;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;SITA;;;;;;;;0,00;2020-10-03 10:02;;Oliver Williams;;;;;;
2249;COM13564;QUEEN AIR;QUEEN AIR;PotCust;;;Czechia - CZ - Europe;Europe;Europe Eastern;;Standard;GA-BA;;1 month;0,00;0,00;0,00;0;;;;All;;;;;0,00;;;;  ;2019-12-01;;PPS;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;2022-01-19;Air Support;Moved account to QA Aviation s.r.o.;MB
2250;COM11161;QUICK AIR JET CHARTER GmbH;QUICK AIR JET CHARTER GmbH;Customer;3;;Germany - DE - Europe;Europe;Europe Western;;Standard;GA-BA;EUR5;1 month;6,00;0,00;0,00;0;2025-10-08;Lene Villumsen;;;;;;;0,00;;;;  ;1995-07-01;;PPS;2025-09-03;;;;Continues untill notice;6M;TR 2024;8,00;2020-10-03 10:02;;Sean McLean;;;;;;
2251;;"QUICKTURN
mjets*";"QUICKTURN
mjets*";NonCust;;;Portugal - PT - Europe;Europe;Europe Southern;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Jepp Jetplanner;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2253;COM13859;RARE AIR LIMITED;RARE AIR LIMITED;PotCust;;;United Kingdom of Great Britain and Northern Ireland - GB - Europe;Europe;Europe Northern;;Standard;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;PPS;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2254;;RAY AIRLINES;RAY AIRLINES;NonCust;;;Iran (Islamic Republic of) - IR - Asia;Asia;Middle East;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;All;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2020-10-03 10:02;;Oliver Williams;;;2020-10-28;Air Support;Closed by RS, due to US sanctions;Martin Bjerregaard
2255;COM13626;RBA VOYAGE Sdn Bhd;RBA VOYAGE Sdn Bhd;PotCust;;;Malaysia - MY - Asia;Asia;Asia South-eastern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2020-10-03 10:02;;John Tan;;;;;;
2257;;RED WINGS AIRLINES;RED WINGS AIRLINES;Quarantine;;;Russian Federation - RU - Europe;Europe;Europe Eastern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;SITA;;;;;;;;0,00;2020-10-03 10:02;;Anette Asklev;;;;;;
2258;COM13613;REDSTAR AVIATION;REDSTAR AVIATION;Customer;;;Turkey - TR - Asia;Asia;Middle East;;Standard;GA-BA;APAC4;1 month;0,00;0,00;0,00;0;2026-06-02;Lene Villumsen;;;;;;;0,00;;;;  ;2020-12-01;;FSP with PPS;2023-11-30;;;;Continues untill notice;12M;2020-2021;8,00;2020-10-03 10:02;;Oliver Williams;;;;;;
2259;COM12511;AIR CHARTER EXPRESS LLC (Former REEM STYLE);AIR CHARTER EXPRESS LLC;Customer;;;United Arab Emirates - AE - Asia;Asia;Middle East;;Standard;AIRL;APAC5;1 month;8,00;5,00;3,00;0;2026-07-02;Lene Villumsen;;;;;;;0,00;;;;  ;2013-05-01;;PPS;;;;;1M;20D;2012-2016;8,00;2020-10-03 10:02;;Oliver Williams;;;;;;
2260;COM14150;Regent Airways;Regent Airways;PotCust;;;Bangladesh - BD - Asia;Asia;Asia Southern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;SITA;;;;;;;;0,00;2020-10-03 10:02;;John Tan;;;;;;
2261;COM13042;Regional Jet OU ( X-Fly / NORDICA);Regional Jet OU;NonCust;1;;Estonia - EE - Europe;Europe;Europe Northern;;Standard;AIRL;EUR4;1 month;0,00;0,00;0,00;0;;;;All;;2024-12-31;2024-12-31;2024-12-31;422.382,00;Unavoidable;Bankruptcy;;  ;2016-07-01;;;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;2025-01-07;Customer;Bankruptcy;TRL
2262;COM12245;REGOURD AVIATION (Amelia);REGOURD AVIATION;Customer;1;;France - FR - Europe;Europe;Europe Western;;Standard;GA-BA;EUR4;1 month;21,00;18,00;14,00;0;2026-06-03;Lene Villumsen;;;;;;;0,00;;;;  ;2018-10-01;;PPS;;;;;1M;20D;2018-2019;0,00;2020-10-03 10:02;;Matias Magnasco;;;;;;
2263;COM14326;RELIANCE AIR CHARTER;RELIANCE AIR CHARTER;PotCust;3;;Kenya - KE - Africa;Africa;Africa Sub-Saharan;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Customer Confidential;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2265;;Reva, Inc.;Reva, Inc.;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2020-10-03 10:02;;Brett Richard Danks;;;;;;
2266;;REY AIRLINES;REY AIRLINES;PotCust;;;Turkey - TR - Asia;Asia;Middle East;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Jepp Jetplanner;;;;;;;;0,00;2020-10-03 10:02;;Oliver Williams;;;;;;
2267;COM13521;RH Trade AG;RH Trade AG;PotCust;;;Switzerland - CH - Europe;Europe;Europe Western;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2020-10-03 10:02;;;;;;;;
2268;COM13314;ROBUST ANALYTICS;ROBUST ANALYTICS;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;Old;GA-BA;;1 month;0,00;0,00;0,00;0;;;;All;;;;;0,00;;;;  ;2017-05-01;;;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;2020-10-28;Air Support;Not using the system - special deal from JA - account closed in 2020;TRL
2269;COM12309;ROSENXT Holding AG;Rosenxt Holding AG;Customer;3;;Switzerland - CH - Europe;Europe;Europe Western;;Standard;GA-BA;EUR5;1 month;1,00;0,00;0,00;0;2026-05-11;Lene Villumsen;;;;;;;0,00;;;;  ;2013-07-01;;PPS;;;;;1M;20D;2012-2016;8,00;2020-10-03 10:02;;Sean McLean;;;;;;
2270;;ROSSIYA AIRLINES JSC;ROSSIYA AIRLINES JSC;Quarantine;;;Russian Federation - RU - Europe;Europe;Europe Eastern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Jepp Jetplanner;;;;;;;;0,00;2020-10-03 10:02;;Anette Asklev;;;;;;
2271;COM13422;ROYAL AIR AB;ROYAL AIR AB;PotCust;;;Sweden - SE - Europe;Europe;Europe Northern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;FSP with PPS;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2272;COM13220;ROYAL AIR Charter Service Inc;ROYAL AIR Charter Service Inc;Customer;;;Philippines - PH - Asia;Asia;Asia South-eastern;;Standard;AIRL;APAC5;1 month;3,00;0,00;0,00;0;2025-10-20;Lene Villumsen;;;;;;;0,00;;;;  ;2017-11-01;;PPS;;;;;1M;20D;2017;8,00;2020-10-03 10:02;;John Tan;;;;;;
2273;COM13429;Eswatini Air;Royal Eswatini National Airways Corporation;Customer;2;;Eswatini - SZ - Africa;Africa;Africa Sub-Saharan;;Standard;AIRL;AFR5;1 month;4,00;0,00;0,00;0;2025-10-20;Lene Villumsen;;;;;;;0,00;;;;  ;2019-05-01;;PPS;;;;;1M;20D;2018-2019;8,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2274;COM12632;ROYAL JET;Royal Jet;Customer;;●;United Arab Emirates - AE - Asia;Asia;Middle East;;Old;GA-BA;APAC2;12 months;31,00;0,00;0,00;0;2025-10-23;Lene Villumsen;;;;;;;0,00;;;;  ;2019-03-01;;PPS;2033-12-31;;;;1M;20D;;8,00;2020-10-03 10:02;;Oliver Williams;;;;;;
2277;COM13559;RRSM International LLC;RRSM International LLC;PotCust;;;Saudi Arabia - SA - Asia;Asia;Middle East;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Jepp Jetplanner;;;;;;;;0,00;2020-10-03 10:02;;Oliver Williams;;;;;;
2278;COM13562;RUSLINE;RUSLINE;Quarantine;;;Russian Federation - RU - Europe;Europe;Europe Eastern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Customer Confidential;;;;;;;;0,00;2020-10-03 10:02;;Anette Asklev;;;;;;
2280;COM13499;SA EXPRESS;SA EXPRESS;PotCust;;;South Africa - ZA - Africa;Africa;Africa Sub-Saharan;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;SITA;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;;;;
2281;COM11391;Babcock Scandinavian Air Ambulance AB;Babcock Scandinavian Air Ambulance AB;NonCust;;;Sweden - SE - Europe;Europe;Europe Northern;;Standard;GA-BA;;1 month;0,00;0,00;0,00;0;;;;All;;;2023-10-04;;81.337,00;Unavoidable;No activity - contact for ambulance service lost.;;  ;2007-05-01;;PPS;;;;;;;;0,00;2020-10-03 10:02;;Lasse Nilsson;;;2023-10-04;Customer;Contract terminated;TRL
2282;COM11404;SAAB AB;SAAB AB;Customer;3;;Sweden - SE - Europe;Europe;Europe Northern;;Old;GA-BA;EUR4;12 months;12,00;0,00;0,00;0;2025-10-23;Lene Villumsen;;;;;;;0,00;;;;  ;2008-03-01;;PPS;;;;;12M;1M;2011 or before;8,00;2020-10-03 10:02;;Sean McLean;;;;;;
2284;COM12587;Ministry of defence SAF Airlift;Ministry of defence;Customer;3;;Slovenia - SI - Europe;Europe;Europe Southern;;Standard;MIL;EUR5;1 month;4,00;4,00;3,00;0;2025-10-20;Lene Villumsen;;;;;;;0,00;;;;  ;2014-03-01;;PPS;;;;;1M;20D;2012-2016;8,00;2020-10-03 10:02;;Matias Magnasco;;;;;;
